"Event.Index","UTC.Timestamp","UTC.Date","Tree.Node.Key","Experiment.ID","Participant.Private.ID","Task.Version","Trial.Number","Response","display","ARGUER_ID","discuss_1","read_1","age","gender","edu","argument_ID","Arg_Position","Arguments","rater_position","response_ratings","argument_index","Rater_ID","argument_Position","Arguer_Position","ITT_Condition_ProArguers","ITT_Condition_AntiArguers","ITT_cond","ITT_Baseline_ProArguers","ITT_Baseline_AntiArguers","passedITT","passed_relative_ITT"
26,1659955468376,"08/08/2022 10:44:28","task-ig1e",94118,6893659,2,24,"Neither Agree nor Disagree","statements",27,"Rarely","Rarely",32,"Female","Postgraduate degree (MSc, MA, MPhil)",2,"Against","The vaccine is not safe. ","Anti",4,758,222,"Against","PRO",1,0,1,0,0,0,0
27,1659955471235,"08/08/2022 10:44:31","task-ig1e",94118,6893659,2,25,"Agree","statements",22,"Rarely","A few times a year",20,"Female","A levels",2,"Against","Developed in a short timeframe","Anti",6,728,222,"Against","PRO",1,0,1,0,0,1,1
30,1659955482838,"08/08/2022 10:44:42","task-ig1e",94118,6893659,2,28,"Somewhat Agree","statements",27,"Rarely","Rarely",32,"Female","Postgraduate degree (MSc, MA, MPhil)",3,"Against","The vaccine has been rushed. ","Anti",5,759,222,"Against","PRO",1,0,1,0,0,0,0
31,1659955490041,"08/08/2022 10:44:50","task-ig1e",94118,6893659,2,29,"Agree","statements",25,"Rarely","Most weeks",22,"Male","GCSEs,Vocational Training / Apprenticeship",3,"Against","They were rushed, it usually takes year for vaccines to be developed safely","Anti",6,747,222,"Against","PRO",1,0,1,0,0,1,1
32,1659955492952,"08/08/2022 10:44:52","task-ig1e",94118,6893659,2,30,"Neither Agree nor Disagree","statements",24,"Rarely","A few times a year",22,"Male","Undergraduate degree (BSc, BA)",2,"Against","I am young and so covid does not pose much risk to me, so I don't care about getting a vaccine.","Anti",4,740,222,"Against","PRO",1,0,1,0,0,0,0
35,1659955500828,"08/08/2022 10:45:00","task-ig1e",94118,6893659,2,33,"Neither Agree nor Disagree","statements",28,"Rarely","Most weeks",41,"Male","Doctorate (PhD)",2,"Against","There are other ways to mitigate the impact of the disease and vaccination isn't necessary","Anti",4,764,222,"Against","PRO",1,0,1,0,0,0,0
36,1659955506024,"08/08/2022 10:45:06","task-ig1e",94118,6893659,2,34,"Agree","statements",30,"Never","Most weeks",21,"Female","A levels",2,"Against","I'm worried I will get long term effects from the vaccine or be effected negatively by it.","Anti",6,776,222,"Against","PRO",1,0,1,0,0,1,1
37,1659955508894,"08/08/2022 10:45:08","task-ig1e",94118,6893659,2,35,"Agree","statements",26,"A few times a year","Most weeks",29,"Male","Undergraduate degree (BSc, BA)",2,"Against","Not enough evidence, not enough time and research done","Anti",6,752,222,"Against","PRO",1,0,1,0,0,1,1
40,1659955520445,"08/08/2022 10:45:20","task-ig1e",94118,6893659,2,38,"Disagree","statements",25,"Rarely","Most weeks",22,"Male","GCSEs,Vocational Training / Apprenticeship",2,"Against","They are unsafe because I watch the news","Anti",2,746,222,"Against","PRO",1,0,1,0,0,0,0
41,1659955523268,"08/08/2022 10:45:23","task-ig1e",94118,6893659,2,39,"Disagree","statements",22,"Rarely","A few times a year",20,"Female","A levels",3,"Against","Government controls us through vaccines","Anti",2,729,222,"Against","PRO",1,0,1,0,0,0,0
43,1659955530568,"08/08/2022 10:45:30","task-ig1e",94118,6893659,2,41,"Neither Agree nor Disagree","statements",21,"Most months","Rarely",34,"Female","Undergraduate degree (BSc, BA)",3,"Against","I don't believe the vaccine will work","Anti",4,723,222,"Against","PRO",1,0,1,0,0,0,0
49,1659955557289,"08/08/2022 10:45:57","task-ig1e",94118,6893659,2,47,"Strongly Disagree","statements",29,"Rarely","Once or twice a year",32,"Male","Undergraduate degree (BSc, BA)",3,"Against","I'm a moron and think Bill Gates wants to put a microchip in me","Anti",1,771,222,"Against","PRO",1,0,1,0,0,0,0
51,1659955624451,"08/08/2022 10:47:04","task-ig1e",94118,6893659,2,49,"Agree","statements",28,"Rarely","Most weeks",41,"Male","Doctorate (PhD)",1,"Against","The vaccine has been developed too quickly and has not been properly tested over a long period of time.","Anti",6,763,222,"Against","PRO",1,0,1,0,0,1,1
54,1659955634949,"08/08/2022 10:47:14","task-ig1e",94118,6893659,2,52,"Neither Agree nor Disagree","statements",26,"A few times a year","Most weeks",29,"Male","Undergraduate degree (BSc, BA)",1,"Against","Chemicals are dangerous as not everyone understands the science","Anti",4,751,222,"Against","PRO",1,0,1,0,0,0,0
55,1659955637141,"08/08/2022 10:47:17","task-ig1e",94118,6893659,2,53,"Neither Agree nor Disagree","statements",27,"Rarely","Rarely",32,"Female","Postgraduate degree (MSc, MA, MPhil)",1,"Against","I don't believe in the vaccine. ","Anti",4,757,222,"Against","PRO",1,0,1,0,0,0,0
58,1659955652136,"08/08/2022 10:47:32","task-ig1e",94118,6893659,2,56,"Agree","statements",28,"Rarely","Most weeks",41,"Male","Doctorate (PhD)",3,"Against","I think that the vaccine might cause side effects that might be worse than the disease itself and that having a vaccine is not worth the risk","Anti",6,765,222,"Against","PRO",1,0,1,0,0,1,1
60,1659955657111,"08/08/2022 10:47:37","task-ig1e",94118,6893659,2,58,"Agree","statements",25,"Rarely","Most weeks",22,"Male","GCSEs,Vocational Training / Apprenticeship",1,"Against","It can cause long term damage like blood clots","Anti",6,745,222,"Against","PRO",1,0,1,0,0,1,1
62,1659955662593,"08/08/2022 10:47:42","task-ig1e",94118,6893659,2,60,"Agree","statements",23,"Rarely","Most weeks",36,"Male","Undergraduate degree (BSc, BA)",2,"Against","The vaccines haven't been in general circulation long enough to fully understand any longer term health implications. ","Anti",6,734,222,"Against","PRO",1,0,1,0,0,1,1
63,1659955664328,"08/08/2022 10:47:44","task-ig1e",94118,6893659,2,61,"Agree","statements",30,"Never","Most weeks",21,"Female","A levels",1,"Against","I fear that the vaccine isn't safe.","Anti",6,775,222,"Against","PRO",1,0,1,0,0,1,1
4,1659955863734,"08/08/2022 10:51:03","task-ig1e",94118,6893693,2,2,"Strongly Agree","statements",27,"Rarely","Rarely",32,"Female","Postgraduate degree (MSc, MA, MPhil)",3,"Against","The vaccine has been rushed. ","Anti",7,759,223,"Against","PRO",1,0,1,0,0,1,1
5,1659955869506,"08/08/2022 10:51:09","task-ig1e",94118,6893693,2,3,"Somewhat Disagree","statements",25,"Rarely","Most weeks",22,"Male","GCSEs,Vocational Training / Apprenticeship",2,"Against","They are unsafe because I watch the news","Anti",3,746,223,"Against","PRO",1,0,1,0,0,0,0
7,1659955878179,"08/08/2022 10:51:18","task-ig1e",94118,6893693,2,5,"Disagree","statements",24,"Rarely","A few times a year",22,"Male","Undergraduate degree (BSc, BA)",2,"Against","I am young and so covid does not pose much risk to me, so I don't care about getting a vaccine.","Anti",2,740,223,"Against","PRO",1,0,1,0,0,0,0
8,1659955883236,"08/08/2022 10:51:23","task-ig1e",94118,6893693,2,6,"Somewhat Agree","statements",26,"A few times a year","Most weeks",29,"Male","Undergraduate degree (BSc, BA)",1,"Against","Chemicals are dangerous as not everyone understands the science","Anti",5,751,223,"Against","PRO",1,0,1,0,0,0,0
10,1659955893147,"08/08/2022 10:51:33","task-ig1e",94118,6893693,2,8,"Somewhat Disagree","statements",28,"Rarely","Most weeks",41,"Male","Doctorate (PhD)",2,"Against","There are other ways to mitigate the impact of the disease and vaccination isn't necessary","Anti",3,764,223,"Against","PRO",1,0,1,0,0,0,0
11,1659955897064,"08/08/2022 10:51:37","task-ig1e",94118,6893693,2,9,"Neither Agree nor Disagree","statements",22,"Rarely","A few times a year",20,"Female","A levels",3,"Against","Government controls us through vaccines","Anti",4,729,223,"Against","PRO",1,0,1,0,0,0,0
12,1659955900552,"08/08/2022 10:51:40","task-ig1e",94118,6893693,2,10,"Neither Agree nor Disagree","statements",27,"Rarely","Rarely",32,"Female","Postgraduate degree (MSc, MA, MPhil)",1,"Against","I don't believe in the vaccine. ","Anti",4,757,223,"Against","PRO",1,0,1,0,0,0,0
13,1659955905314,"08/08/2022 10:51:45","task-ig1e",94118,6893693,2,11,"Strongly Disagree","statements",29,"Rarely","Once or twice a year",32,"Male","Undergraduate degree (BSc, BA)",2,"Against","Scared of needles/injections","Anti",1,770,223,"Against","PRO",1,0,1,0,0,0,0
15,1659956034308,"08/08/2022 10:53:54","task-ig1e",94118,6893693,2,13,"Disagree","statements",23,"Rarely","Most weeks",36,"Male","Undergraduate degree (BSc, BA)",1,"Against","The vaccines haven't been tested enough for specific groups which I consider to be in.","Anti",2,733,223,"Against","PRO",1,0,1,0,0,0,0
16,1659956092912,"08/08/2022 10:54:52","task-ig1e",94118,6893693,2,14,"Neither Agree nor Disagree","statements",25,"Rarely","Most weeks",22,"Male","GCSEs,Vocational Training / Apprenticeship",3,"Against","They were rushed, it usually takes year for vaccines to be developed safely","Anti",4,747,223,"Against","PRO",1,0,1,0,0,0,0
18,1659956116684,"08/08/2022 10:55:16","task-ig1e",94118,6893693,2,16,"Strongly Agree","statements",24,"Rarely","A few times a year",22,"Male","Undergraduate degree (BSc, BA)",3,"Against","I do not trust the companies making the vaccines.","Anti",7,741,223,"Against","PRO",1,0,1,0,0,1,1
19,1659956126974,"08/08/2022 10:55:26","task-ig1e",94118,6893693,2,17,"Neither Agree nor Disagree","statements",25,"Rarely","Most weeks",22,"Male","GCSEs,Vocational Training / Apprenticeship",1,"Against","It can cause long term damage like blood clots","Anti",4,745,223,"Against","PRO",1,0,1,0,0,0,0
20,1659956148158,"08/08/2022 10:55:48","task-ig1e",94118,6893693,2,18,"Somewhat Disagree","statements",23,"Rarely","Most weeks",36,"Male","Undergraduate degree (BSc, BA)",3,"Against","The vaccines are not completely effective so I see no point in having one  ","Anti",3,735,223,"Against","PRO",1,0,1,0,0,0,0
21,1659956216923,"08/08/2022 10:56:56","task-ig1e",94118,6893693,2,19,"Somewhat Agree","statements",26,"A few times a year","Most weeks",29,"Male","Undergraduate degree (BSc, BA)",2,"Against","Not enough evidence, not enough time and research done","Anti",5,752,223,"Against","PRO",1,0,1,0,0,0,0
28,1659956512301,"08/08/2022 11:01:52","task-ig1e",94118,6893693,2,26,"Somewhat Agree","statements",24,"Rarely","A few times a year",22,"Male","Undergraduate degree (BSc, BA)",1,"Against","I do not think the vaccines are safe.","Anti",5,739,223,"Against","PRO",1,0,1,0,0,0,0
29,1659956518704,"08/08/2022 11:01:58","task-ig1e",94118,6893693,2,27,"Strongly Agree","statements",28,"Rarely","Most weeks",41,"Male","Doctorate (PhD)",1,"Against","The vaccine has been developed too quickly and has not been properly tested over a long period of time.","Anti",7,763,223,"Against","PRO",1,0,1,0,0,1,1
31,1659956555534,"08/08/2022 11:02:35","task-ig1e",94118,6893693,2,29,"Strongly Agree","statements",22,"Rarely","A few times a year",20,"Female","A levels",2,"Against","Developed in a short timeframe","Anti",7,728,223,"Against","PRO",1,0,1,0,0,1,1
36,1659956627046,"08/08/2022 11:03:47","task-ig1e",94118,6893693,2,34,"Agree","statements",30,"Never","Most weeks",21,"Female","A levels",1,"Against","I fear that the vaccine isn't safe.","Anti",6,775,223,"Against","PRO",1,0,1,0,0,1,1
37,1659956630518,"08/08/2022 11:03:50","task-ig1e",94118,6893693,2,35,"Strongly Agree","statements",23,"Rarely","Most weeks",36,"Male","Undergraduate degree (BSc, BA)",2,"Against","The vaccines haven't been in general circulation long enough to fully understand any longer term health implications. ","Anti",7,734,223,"Against","PRO",1,0,1,0,0,1,1
38,1659956633438,"08/08/2022 11:03:53","task-ig1e",94118,6893693,2,36,"Neither Agree nor Disagree","statements",27,"Rarely","Rarely",32,"Female","Postgraduate degree (MSc, MA, MPhil)",2,"Against","The vaccine is not safe. ","Anti",4,758,223,"Against","PRO",1,0,1,0,0,0,0
39,1659956636775,"08/08/2022 11:03:56","task-ig1e",94118,6893693,2,37,"Somewhat Agree","statements",21,"Most months","Rarely",34,"Female","Undergraduate degree (BSc, BA)",2,"Against","I am concerned about side effects and other health risks that might develop from having the vaccine","Anti",5,722,223,"Against","PRO",1,0,1,0,0,0,0
44,1659956703392,"08/08/2022 11:05:03","task-ig1e",94118,6893693,2,42,"Neither Agree nor Disagree","statements",21,"Most months","Rarely",34,"Female","Undergraduate degree (BSc, BA)",3,"Against","I don't believe the vaccine will work","Anti",4,723,223,"Against","PRO",1,0,1,0,0,0,0
45,1659956708315,"08/08/2022 11:05:08","task-ig1e",94118,6893693,2,43,"Somewhat Agree","statements",28,"Rarely","Most weeks",41,"Male","Doctorate (PhD)",3,"Against","I think that the vaccine might cause side effects that might be worse than the disease itself and that having a vaccine is not worth the risk","Anti",5,765,223,"Against","PRO",1,0,1,0,0,0,0
46,1659956738145,"08/08/2022 11:05:38","task-ig1e",94118,6893693,2,44,"Strongly Agree","statements",29,"Rarely","Once or twice a year",32,"Male","Undergraduate degree (BSc, BA)",1,"Against","Worry about side effects","Anti",7,769,223,"Against","PRO",1,0,1,0,0,1,1
47,1659956776993,"08/08/2022 11:06:16","task-ig1e",94118,6893693,2,45,"Strongly Agree","statements",30,"Never","Most weeks",21,"Female","A levels",2,"Against","I'm worried I will get long term effects from the vaccine or be effected negatively by it.","Anti",7,776,223,"Against","PRO",1,0,1,0,0,1,1
50,1659956797669,"08/08/2022 11:06:37","task-ig1e",94118,6893693,2,48,"Strongly Agree","statements",30,"Never","Most weeks",21,"Female","A levels",3,"Against","I believe we haven't had enough time to develop the vaccine.","Anti",7,777,223,"Against","PRO",1,0,1,0,0,1,1
51,1659956807777,"08/08/2022 11:06:47","task-ig1e",94118,6893693,2,49,"Strongly Disagree","statements",29,"Rarely","Once or twice a year",32,"Male","Undergraduate degree (BSc, BA)",3,"Against","I'm a moron and think Bill Gates wants to put a microchip in me","Anti",1,771,223,"Against","PRO",1,0,1,0,0,0,0
59,1659956851106,"08/08/2022 11:07:31","task-ig1e",94118,6893693,2,57,"Somewhat Agree","statements",26,"A few times a year","Most weeks",29,"Male","Undergraduate degree (BSc, BA)",3,"Against","After effects the dangers for reaciton","Anti",5,753,223,"Against","PRO",1,0,1,0,0,0,0
60,1659957035845,"08/08/2022 11:10:35","task-ig1e",94118,6893693,2,58,"Agree","statements",22,"Rarely","A few times a year",20,"Female","A levels",1,"Against","Don't know what's in it","Anti",6,727,223,"Against","PRO",1,0,1,0,0,1,1
63,1659957049314,"08/08/2022 11:10:49","task-ig1e",94118,6893693,2,61,"Strongly Agree","statements",21,"Most months","Rarely",34,"Female","Undergraduate degree (BSc, BA)",1,"Against","The vaccine has been rushed, normally it would take years to develop a vaccine","Anti",7,721,223,"Against","PRO",1,0,1,0,0,1,1
3,1659956227980,"08/08/2022 10:57:07","task-ig1e",94118,6893716,2,1,"Agree","statements",22,"Rarely","A few times a year",20,"Female","A levels",2,"Against","Developed in a short timeframe","Anti",6,728,224,"Against","PRO",1,0,1,0,0,1,1
5,1659956256623,"08/08/2022 10:57:36","task-ig1e",94118,6893716,2,3,"Strongly Agree","statements",30,"Never","Most weeks",21,"Female","A levels",2,"Against","I'm worried I will get long term effects from the vaccine or be effected negatively by it.","Anti",7,776,224,"Against","PRO",1,0,1,0,0,1,1
9,1659956277846,"08/08/2022 10:57:57","task-ig1e",94118,6893716,2,7,"Strongly Agree","statements",27,"Rarely","Rarely",32,"Female","Postgraduate degree (MSc, MA, MPhil)",3,"Against","The vaccine has been rushed. ","Anti",7,759,224,"Against","PRO",1,0,1,0,0,1,1
10,1659956284760,"08/08/2022 10:58:04","task-ig1e",94118,6893716,2,8,"Agree","statements",28,"Rarely","Most weeks",41,"Male","Doctorate (PhD)",2,"Against","There are other ways to mitigate the impact of the disease and vaccination isn't necessary","Anti",6,764,224,"Against","PRO",1,0,1,0,0,1,1
11,1659956288158,"08/08/2022 10:58:08","task-ig1e",94118,6893716,2,9,"Strongly Agree","statements",23,"Rarely","Most weeks",36,"Male","Undergraduate degree (BSc, BA)",3,"Against","The vaccines are not completely effective so I see no point in having one  ","Anti",7,735,224,"Against","PRO",1,0,1,0,0,1,1
14,1659956301815,"08/08/2022 10:58:21","task-ig1e",94118,6893716,2,12,"Agree","statements",21,"Most months","Rarely",34,"Female","Undergraduate degree (BSc, BA)",1,"Against","The vaccine has been rushed, normally it would take years to develop a vaccine","Anti",6,721,224,"Against","PRO",1,0,1,0,0,1,1
16,1659956311492,"08/08/2022 10:58:31","task-ig1e",94118,6893716,2,14,"Somewhat Disagree","statements",22,"Rarely","A few times a year",20,"Female","A levels",3,"Against","Government controls us through vaccines","Anti",3,729,224,"Against","PRO",1,0,1,0,0,0,0
17,1659956315928,"08/08/2022 10:58:35","task-ig1e",94118,6893716,2,15,"Agree","statements",21,"Most months","Rarely",34,"Female","Undergraduate degree (BSc, BA)",3,"Against","I don't believe the vaccine will work","Anti",6,723,224,"Against","PRO",1,0,1,0,0,1,1
18,1659956320975,"08/08/2022 10:58:40","task-ig1e",94118,6893716,2,16,"Somewhat Agree","statements",30,"Never","Most weeks",21,"Female","A levels",1,"Against","I fear that the vaccine isn't safe.","Anti",5,775,224,"Against","PRO",1,0,1,0,0,0,0
20,1659956332031,"08/08/2022 10:58:52","task-ig1e",94118,6893716,2,18,"Disagree","statements",25,"Rarely","Most weeks",22,"Male","GCSEs,Vocational Training / Apprenticeship",2,"Against","They are unsafe because I watch the news","Anti",2,746,224,"Against","PRO",1,0,1,0,0,0,0
22,1659956343875,"08/08/2022 10:59:03","task-ig1e",94118,6893716,2,20,"Agree","statements",24,"Rarely","A few times a year",22,"Male","Undergraduate degree (BSc, BA)",3,"Against","I do not trust the companies making the vaccines.","Anti",6,741,224,"Against","PRO",1,0,1,0,0,1,1
