"Event.Index","UTC.Timestamp","UTC.Date","Tree.Node.Key","Experiment.ID","Participant.Private.ID","Task.Version","Trial.Number","Response","display","ARGUER_ID","discuss_1","read_1","age","gender","edu","argument_ID","Arg_Position","Arguments","rater_position","response_ratings","argument_index","Rater_ID","argument_Position","Arguer_Position","ITT_Condition_ProArguers","ITT_Condition_AntiArguers","ITT_cond","ITT_Baseline_ProArguers","ITT_Baseline_AntiArguers"
63,1658861258630,"26/07/2022 18:47:38","task-an6x",93981,6843038,3,61,"Strongly Disagree","statements",3,"Most weeks","Most weeks",49,"Female","GCSEs",4,"Against","It hasnt been tested for long enough ","Anti",1,16,105,"Against","ANTI",0,0,0,0,1
64,1658861260249,"26/07/2022 18:47:40","task-an6x",93981,6843038,3,62,"Strongly Agree","statements",4,"Most days","Most weeks",31,"Female","GCSEs",4,"Against","The vaccine is not safe to receive.","Anti",7,22,105,"Against","ANTI",0,0,0,0,1
3,1658860857665,"26/07/2022 18:40:57","task-an6x",93981,6843005,3,1,"Strongly Agree","statements",3,"Most weeks","Most weeks",49,"Female","GCSEs",6,"Against","Im unsure of the long term affects","Anti",7,18,106,"Against","ANTI",0,0,0,0,1
7,1658860889776,"26/07/2022 18:41:29","task-an6x",93981,6843005,3,5,"Strongly Agree","statements",7,"Most months","Most months",49,"Male","Vocational Training / Apprenticeship",5,"Against","I believe one of the vaccine companies is been taken to court in the USA because of people getting cancer from one it's other products.","Anti",7,41,106,"Against","ANTI",0,0,0,0,1
11,1658860904268,"26/07/2022 18:41:44","task-an6x",93981,6843005,3,9,"Strongly Agree","statements",4,"Most days","Most weeks",31,"Female","GCSEs",4,"Against","The vaccine is not safe to receive.","Anti",7,22,106,"Against","ANTI",0,0,0,0,1
13,1658860913080,"26/07/2022 18:41:53","task-an6x",93981,6843005,3,11,"Strongly Agree","statements",10,"Once or twice a year","Most months",34,"Male","GCSEs",5,"Against","I've never had a vaccine and never will","Anti",7,59,106,"Against","ANTI",0,0,0,0,1
18,1658860936836,"26/07/2022 18:42:16","task-an6x",93981,6843005,3,16,"Strongly Disagree","statements",9,"Rarely","Most months",27,"Male","Undergraduate degree (BSc, BA)",5,"Against","I am living in a country where the outbreak has been managed well/practically non-existent","Anti",1,53,106,"Against","ANTI",0,0,0,0,1
19,1658860940654,"26/07/2022 18:42:20","task-an6x",93981,6843005,3,17,"Strongly Agree","statements",2,"Most days","Most weeks",24,"Female","Undergraduate degree (BSc, BA)",4,"Against","I'm worried about the side effects from the vaccine especially if I have underlying health conditions that can be affected through the vaccine.","Anti",7,10,106,"Against","ANTI",0,0,0,0,1
20,1658860943039,"26/07/2022 18:42:23","task-an6x",93981,6843005,3,18,"Strongly Agree","statements",4,"Most days","Most weeks",31,"Female","GCSEs",6,"Against","It will have serious consequences on peoples health.","Anti",7,24,106,"Against","ANTI",0,0,0,0,1
23,1658860956256,"26/07/2022 18:42:36","task-an6x",93981,6843005,3,21,"Somewhat Agree","statements",5,"A few times a year","A few times a year",32,"Female","A levels",6,"Against","I don't even know anyone who has had Covid never mind anyone who has been hospitalised or died from it.","Anti",5,30,106,"Against","ANTI",0,0,0,0,1
24,1658860959054,"26/07/2022 18:42:39","task-an6x",93981,6843005,3,22,"Strongly Agree","statements",1,"Most days","Most months",32,"Female","A levels",6,"Against","it's still in its trial stages.","Anti",7,6,106,"Against","ANTI",0,0,0,0,1
26,1658860964449,"26/07/2022 18:42:44","task-an6x",93981,6843005,3,24,"Strongly Agree","statements",6,"Most weeks","Most days",32,"Female","A levels",5,"Against","The vaccine hasn't been tested for long enough to ensure its safety and effectiveness ","Anti",7,35,106,"Against","ANTI",0,0,0,0,1
29,1658860971948,"26/07/2022 18:42:51","task-an6x",93981,6843005,3,27,"Strongly Agree","statements",4,"Most days","Most weeks",31,"Female","GCSEs",5,"Against","Its not been developed for long enough.","Anti",7,23,106,"Against","ANTI",0,0,0,0,1
30,1658860975913,"26/07/2022 18:42:55","task-an6x",93981,6843005,3,28,"Strongly Agree","statements",6,"Most weeks","Most days",32,"Female","A levels",4,"Against","The rate of death from covid-19 is very low and a vaccine isn't needed","Anti",7,34,106,"Against","ANTI",0,0,0,0,1
31,1658860979428,"26/07/2022 18:42:59","task-an6x",93981,6843005,3,29,"Strongly Agree","statements",2,"Most days","Most weeks",24,"Female","Undergraduate degree (BSc, BA)",5,"Against","Doesn't seem trustworthy as the process to make the vaccine has been rushed in order to keep up with demands from the world to release a vaccine out soon.","Anti",7,11,106,"Against","ANTI",0,0,0,0,1
32,1658860983983,"26/07/2022 18:43:03","task-an6x",93981,6843005,3,30,"Strongly Agree","statements",10,"Once or twice a year","Most months",34,"Male","GCSEs",6,"Against","The vaccine was man made","Anti",7,60,106,"Against","ANTI",0,0,0,0,1
33,1658860986275,"26/07/2022 18:43:06","task-an6x",93981,6843005,3,31,"Strongly Agree","statements",7,"Most months","Most months",49,"Male","Vocational Training / Apprenticeship",6,"Against","I might be the one who gets the blood clots.","Anti",7,42,106,"Against","ANTI",0,0,0,0,1
35,1658860995618,"26/07/2022 18:43:15","task-an6x",93981,6843005,3,33,"Strongly Agree","statements",5,"A few times a year","A few times a year",32,"Female","A levels",4,"Against","The risk of dying from Covid is only 0.03% unless you have an underlying health problem.","Anti",7,28,106,"Against","ANTI",0,0,0,0,1
36,1658860999972,"26/07/2022 18:43:19","task-an6x",93981,6843005,3,34,"Neither Agree nor Disagree","statements",9,"Rarely","Most months",27,"Male","Undergraduate degree (BSc, BA)",6,"Against","I get tested all the time and can afford to self-isolate","Anti",4,54,106,"Against","ANTI",0,0,0,0,1
37,1658861004775,"26/07/2022 18:43:24","task-an6x",93981,6843005,3,35,"Strongly Agree","statements",2,"Most days","Most weeks",24,"Female","Undergraduate degree (BSc, BA)",6,"Against","Theories about how the vaccine has been produced, the ingredients of it, seems suspicious and doesn't seem to be effective either.","Anti",7,12,106,"Against","ANTI",0,0,0,0,1
41,1658861017788,"26/07/2022 18:43:37","task-an6x",93981,6843005,3,39,"Strongly Agree","statements",8,"Most days","Most days",54,"Male","Vocational Training / Apprenticeship",5,"Against","I would like to see the figures for people who have died within 28 days of having a vaccine, not just the number of deaths after having a positive test","Anti",7,47,106,"Against","ANTI",0,0,0,0,1
44,1658861033126,"26/07/2022 18:43:53","task-an6x",93981,6843005,3,42,"Neither Agree nor Disagree","statements",9,"Rarely","Most months",27,"Male","Undergraduate degree (BSc, BA)",4,"Against","If enough people get a vaccine, whether I do or not is inconsequential","Anti",4,52,106,"Against","ANTI",0,0,0,0,1
46,1658861038379,"26/07/2022 18:43:58","task-an6x",93981,6843005,3,44,"Strongly Agree","statements",7,"Most months","Most months",49,"Male","Vocational Training / Apprenticeship",4,"Against","I don't think have taken enough time to test the vaccine properly.","Anti",7,40,106,"Against","ANTI",0,0,0,0,1
49,1658861048435,"26/07/2022 18:44:08","task-an6x",93981,6843005,3,47,"Strongly Agree","statements",6,"Most weeks","Most days",32,"Female","A levels",6,"Against","It is a new technology that was considered unethical before thats why it was never passed ","Anti",7,36,106,"Against","ANTI",0,0,0,0,1
51,1658861055028,"26/07/2022 18:44:15","task-an6x",93981,6843005,3,49,"Strongly Agree","statements",8,"Most days","Most days",54,"Male","Vocational Training / Apprenticeship",4,"Against","I would rather wait to see if there are any negative effect in people who have had the vaccine before I make up my mind","Anti",7,46,106,"Against","ANTI",0,0,0,0,1
52,1658861056590,"26/07/2022 18:44:16","task-an6x",93981,6843005,3,50,"Strongly Agree","statements",1,"Most days","Most months",32,"Female","A levels",4,"Against","the vaccine has side effects.

","Anti",7,4,106,"Against","ANTI",0,0,0,0,1
54,1658861060751,"26/07/2022 18:44:20","task-an6x",93981,6843005,3,52,"Strongly Disagree","statements",3,"Most weeks","Most weeks",49,"Female","GCSEs",5,"Against","Im not mixing with other people ","Anti",1,17,106,"Against","ANTI",0,0,0,0,1
57,1658861075638,"26/07/2022 18:44:35","task-an6x",93981,6843005,3,55,"Neither Agree nor Disagree","statements",1,"Most days","Most months",32,"Female","A levels",5,"Against","if you were to have covid you would have already.","Anti",4,5,106,"Against","ANTI",0,0,0,0,1
60,1658861083054,"26/07/2022 18:44:43","task-an6x",93981,6843005,3,58,"Strongly Agree","statements",3,"Most weeks","Most weeks",49,"Female","GCSEs",4,"Against","It hasnt been tested for long enough ","Anti",7,16,106,"Against","ANTI",0,0,0,0,1
61,1658861084923,"26/07/2022 18:44:44","task-an6x",93981,6843005,3,59,"Strongly Agree","statements",10,"Once or twice a year","Most months",34,"Male","GCSEs",4,"Against","I don't know what's in it ","Anti",7,58,106,"Against","ANTI",0,0,0,0,1
62,1658861095821,"26/07/2022 18:44:55","task-an6x",93981,6843005,3,60,"Strongly Agree","statements",8,"Most days","Most days",54,"Male","Vocational Training / Apprenticeship",6,"Against","I am undergoing treatment for cancer","Anti",7,48,106,"Against","ANTI",0,0,0,0,1
64,1658861103107,"26/07/2022 18:45:03","task-an6x",93981,6843005,3,62,"Strongly Agree","statements",5,"A few times a year","A few times a year",32,"Female","A levels",5,"Against","I am unsure about any long-term side effects that might arise from the vaccine in years to come due to how quickly the testing phase was carried out.","Anti",7,29,106,"Against","ANTI",0,0,0,0,1
6,1658860814050,"26/07/2022 18:40:14","task-an6x",93981,6842995,3,4,"Strongly Agree","statements",6,"Most weeks","Most days",32,"Female","A levels",5,"Against","The vaccine hasn't been tested for long enough to ensure its safety and effectiveness ","Anti",7,35,107,"Against","ANTI",0,0,0,0,1
9,1658860842350,"26/07/2022 18:40:42","task-an6x",93981,6842995,3,7,"Agree","statements",5,"A few times a year","A few times a year",32,"Female","A levels",4,"Against","The risk of dying from Covid is only 0.03% unless you have an underlying health problem.","Anti",6,28,107,"Against","ANTI",0,0,0,0,1
10,1658860853511,"26/07/2022 18:40:53","task-an6x",93981,6842995,3,8,"Neither Agree nor Disagree","statements",3,"Most weeks","Most weeks",49,"Female","GCSEs",5,"Against","Im not mixing with other people ","Anti",4,17,107,"Against","ANTI",0,0,0,0,1
13,1658860879968,"26/07/2022 18:41:19","task-an6x",93981,6842995,3,11,"Agree","statements",2,"Most days","Most weeks",24,"Female","Undergraduate degree (BSc, BA)",6,"Against","Theories about how the vaccine has been produced, the ingredients of it, seems suspicious and doesn't seem to be effective either.","Anti",6,12,107,"Against","ANTI",0,0,0,0,1
15,1658860892336,"26/07/2022 18:41:32","task-an6x",93981,6842995,3,13,"Agree","statements",8,"Most days","Most days",54,"Male","Vocational Training / Apprenticeship",4,"Against","I would rather wait to see if there are any negative effect in people who have had the vaccine before I make up my mind","Anti",6,46,107,"Against","ANTI",0,0,0,0,1
16,1658860895252,"26/07/2022 18:41:35","task-an6x",93981,6842995,3,14,"Strongly Agree","statements",10,"Once or twice a year","Most months",34,"Male","GCSEs",4,"Against","I don't know what's in it ","Anti",7,58,107,"Against","ANTI",0,0,0,0,1
18,1658860911922,"26/07/2022 18:41:51","task-an6x",93981,6842995,3,16,"Strongly Agree","statements",5,"A few times a year","A few times a year",32,"Female","A levels",5,"Against","I am unsure about any long-term side effects that might arise from the vaccine in years to come due to how quickly the testing phase was carried out.","Anti",7,29,107,"Against","ANTI",0,0,0,0,1
19,1658860918018,"26/07/2022 18:41:58","task-an6x",93981,6842995,3,17,"Agree","statements",7,"Most months","Most months",49,"Male","Vocational Training / Apprenticeship",4,"Against","I don't think have taken enough time to test the vaccine properly.","Anti",6,40,107,"Against","ANTI",0,0,0,0,1
20,1658860928463,"26/07/2022 18:42:08","task-an6x",93981,6842995,3,18,"Agree","statements",2,"Most days","Most weeks",24,"Female","Undergraduate degree (BSc, BA)",4,"Against","I'm worried about the side effects from the vaccine especially if I have underlying health conditions that can be affected through the vaccine.","Anti",6,10,107,"Against","ANTI",0,0,0,0,1
22,1658860941672,"26/07/2022 18:42:21","task-an6x",93981,6842995,3,20,"Strongly Agree","statements",2,"Most days","Most weeks",24,"Female","Undergraduate degree (BSc, BA)",5,"Against","Doesn't seem trustworthy as the process to make the vaccine has been rushed in order to keep up with demands from the world to release a vaccine out soon.","Anti",7,11,107,"Against","ANTI",0,0,0,0,1
23,1658860949189,"26/07/2022 18:42:29","task-an6x",93981,6842995,3,21,"Somewhat Agree","statements",9,"Rarely","Most months",27,"Male","Undergraduate degree (BSc, BA)",6,"Against","I get tested all the time and can afford to self-isolate","Anti",5,54,107,"Against","ANTI",0,0,0,0,1
30,1658860982921,"26/07/2022 18:43:02","task-an6x",93981,6842995,3,28,"Neither Agree nor Disagree","statements",9,"Rarely","Most months",27,"Male","Undergraduate degree (BSc, BA)",5,"Against","I am living in a country where the outbreak has been managed well/practically non-existent","Anti",4,53,107,"Against","ANTI",0,0,0,0,1
34,1658860996761,"26/07/2022 18:43:16","task-an6x",93981,6842995,3,32,"Strongly Agree","statements",3,"Most weeks","Most weeks",49,"Female","GCSEs",4,"Against","It hasnt been tested for long enough ","Anti",7,16,107,"Against","ANTI",0,0,0,0,1
35,1658861000687,"26/07/2022 18:43:20","task-an6x",93981,6842995,3,33,"Neither Agree nor Disagree","statements",10,"Once or twice a year","Most months",34,"Male","GCSEs",6,"Against","The vaccine was man made","Anti",4,60,107,"Against","ANTI",0,0,0,0,1
37,1658861013780,"26/07/2022 18:43:33","task-an6x",93981,6842995,3,35,"Disagree","statements",9,"Rarely","Most months",27,"Male","Undergraduate degree (BSc, BA)",4,"Against","If enough people get a vaccine, whether I do or not is inconsequential","Anti",2,52,107,"Against","ANTI",0,0,0,0,1
39,1658861026539,"26/07/2022 18:43:46","task-an6x",93981,6842995,3,37,"Disagree","statements",1,"Most days","Most months",32,"Female","A levels",5,"Against","if you were to have covid you would have already.","Anti",2,5,107,"Against","ANTI",0,0,0,0,1
41,1658861033709,"26/07/2022 18:43:53","task-an6x",93981,6842995,3,39,"Somewhat Agree","statements",4,"Most days","Most weeks",31,"Female","GCSEs",4,"Against","The vaccine is not safe to receive.","Anti",5,22,107,"Against","ANTI",0,0,0,0,1
43,1658861045063,"26/07/2022 18:44:05","task-an6x",93981,6842995,3,41,"Somewhat Agree","statements",6,"Most weeks","Most days",32,"Female","A levels",6,"Against","It is a new technology that was considered unethical before thats why it was never passed ","Anti",5,36,107,"Against","ANTI",0,0,0,0,1
44,1658861048967,"26/07/2022 18:44:08","task-an6x",93981,6842995,3,42,"Strongly Agree","statements",7,"Most months","Most months",49,"Male","Vocational Training / Apprenticeship",6,"Against","I might be the one who gets the blood clots.","Anti",7,42,107,"Against","ANTI",0,0,0,0,1
45,1658861052896,"26/07/2022 18:44:12","task-an6x",93981,6842995,3,43,"Strongly Agree","statements",4,"Most days","Most weeks",31,"Female","GCSEs",6,"Against","It will have serious consequences on peoples health.","Anti",7,24,107,"Against","ANTI",0,0,0,0,1
47,1658861060441,"26/07/2022 18:44:20","task-an6x",93981,6842995,3,45,"Strongly Agree","statements",1,"Most days","Most months",32,"Female","A levels",6,"Against","it's still in its trial stages.","Anti",7,6,107,"Against","ANTI",0,0,0,0,1
49,1658861073161,"26/07/2022 18:44:33","task-an6x",93981,6842995,3,47,"Agree","statements",10,"Once or twice a year","Most months",34,"Male","GCSEs",5,"Against","I've never had a vaccine and never will","Anti",6,59,107,"Against","ANTI",0,0,0,0,1
51,1658861084928,"26/07/2022 18:44:44","task-an6x",93981,6842995,3,49,"Strongly Agree","statements",8,"Most days","Most days",54,"Male","Vocational Training / Apprenticeship",6,"Against","I am undergoing treatment for cancer","Anti",7,48,107,"Against","ANTI",0,0,0,0,1
